Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
03/26/2025 14:58:00,12.1327,13.5249,16.4453,26.3107,0.0672,7.2548,0.0087,0.0458,0.1034
03/26/2025 14:59:00,10.0055,10.4354,13.4111,18.0356,0.0603,7.2704,0.0021,0.0441,0.1023
03/26/2025 15:00:00,9.3714,9.2286,12.4784,14.7833,0.0572,7.2750,0.0015,0.0431,0.1017
03/26/2025 15:01:00,8.9408,8.8897,11.7614,13.8958,0.0537,7.2590,0.0005,0.0415,0.1022
03/26/2025 15:02:00,6.7820,7.4940,10.0867,9.1134,0.0486,7.2757,0.0005,0.0411,0.1031
03/26/2025 15:03:00,10.1955,12.4095,14.9179,24.8559,0.0608,7.1802,0.0063,0.0460,0.1052
03/26/2025 15:04:00,9.6395,11.5463,14.1355,22.9134,0.0540,7.1761,0.0050,0.0448,0.1051
03/26/2025 15:05:00,11.5305,13.7793,17.0401,21.1037,0.0630,7.1147,0.0039,0.0461,0.1035
03/26/2025 15:06:00,11.3274,13.5651,16.6774,16.8530,0.0625,7.1209,0.0014,0.0466,0.1020
03/26/2025 15:07:00,10.7682,13.1100,16.0273,16.6551,0.0587,7.1275,0.0012,0.0461,0.1035
03/26/2025 15:08:00,10.0575,13.3782,16.0314,15.4065,0.0594,7.1088,0.0005,0.0442,0.1083
03/26/2025 15:09:00,12.1231,15.3014,18.2153,20.1617,0.0646,7.0719,0.0034,0.0481,0.1036
03/26/2025 15:10:00,12.4758,15.5493,18.5231,22.5387,0.0666,7.0576,0.0057,0.0481,0.1029
03/26/2025 15:11:00,10.0402,12.3388,14.6548,19.5569,0.0538,7.0998,0.0013,0.0459,0.1038
03/26/2025 15:12:00,10.7566,13.2363,15.3981,26.3356,0.0492,7.0710,0.0077,0.0457,0.1071
03/26/2025 15:13:00,9.1201,11.3765,13.5837,21.7914,0.0446,7.1012,0.0025,0.0478,0.1069
03/26/2025 15:14:00,10.3457,13.1802,15.0402,23.1362,0.0556,7.0533,0.0042,0.0464,0.1047
03/26/2025 15:15:00,8.9298,11.0711,12.9411,17.9332,0.0471,7.0784,0.0005,0.0460,0.1039
03/26/2025 15:16:00,8.6700,10.4406,9.9783,14.8631,0.0412,7.0878,0.0007,0.0414,0.1065
03/26/2025 15:17:00,11.0540,13.2297,12.6782,22.7354,0.0510,7.0277,0.0039,0.0477,0.1098
03/26/2025 15:18:00,10.3651,12.6106,12.3069,19.3073,0.0510,7.0395,0.0015,0.0449,0.1092
03/26/2025 15:19:00,10.7027,12.8673,12.4283,20.1255,0.0487,7.0142,0.0016,0.0439,0.1089
03/26/2025 15:20:00,9.7621,11.6883,11.6261,16.2234,0.0463,7.0199,0.0010,0.0403,0.1073
03/26/2025 15:21:00,10.5097,12.5356,12.0150,18.2266,0.0490,6.8886,0.0013,0.0418,0.1070
03/26/2025 15:22:00,10.4015,12.5097,12.0357,17.3655,0.0488,7.0120,0.0017,0.0410,0.1083
03/26/2025 15:23:00,10.8122,12.8321,12.1830,18.5656,0.0503,7.0150,0.0014,0.0428,0.1088
03/26/2025 15:24:00,10.3413,12.0473,11.3561,16.9607,0.0469,7.0833,0.0016,0.0406,0.1079
03/26/2025 15:25:00,10.4366,12.3702,11.6630,18.7040,0.0481,7.0967,0.0014,0.0428,0.1085
03/26/2025 15:26:00,9.2512,10.6291,10.3617,15.1291,0.0438,7.1982,0.0027,0.0420,0.1058
03/26/2025 15:27:00,8.9677,10.3071,10.1909,13.8529,0.0461,7.1876,0.0026,0.0419,0.1062
03/26/2025 15:28:00,8.1398,9.2294,9.3125,8.2556,0.0437,7.1899,0.0014,0.0383,0.1036
03/26/2025 15:29:00,7.5414,8.5660,8.4965,7.9174,0.0382,5.9424,0.0005,0.0368,0.1020
03/26/2025 15:30:00,6.6447,7.2615,6.8295,8.9598,0.0202,1.1876,0.0000,0.0363,0.0983
03/26/2025 15:31:00,7.4129,8.2082,7.7176,12.0066,0.0206,0.3893,0.0000,0.0385,0.0987
03/26/2025 15:32:00,10.8667,12.7743,12.3819,19.8646,0.0478,5.9229,0.0039,0.0464,0.1056
03/26/2025 15:33:00,12.2701,14.3463,14.1787,25.0427,0.0587,7.4401,0.0075,0.0557,0.1105
03/26/2025 15:34:00,10.5752,11.1688,11.0451,21.6013,0.0405,7.4226,0.0072,0.0530,0.1049
03/26/2025 15:35:00,10.7616,11.6786,11.4858,20.3255,0.0443,7.3370,0.0064,0.0516,0.1069
03/26/2025 15:36:00,10.9261,12.1489,12.0115,20.2755,0.0470,7.2476,0.0059,0.0513,0.1075
03/26/2025 15:37:00,10.3808,11.4233,11.7032,18.8079,0.0454,7.1947,0.0068,0.0499,0.1063
03/26/2025 15:38:00,9.9002,8.8242,8.7764,15.2363,0.0375,7.2019,0.0083,0.0587,0.1066
03/26/2025 15:39:00,9.0467,8.2020,8.1132,15.1341,0.0326,7.3752,0.0080,0.0567,0.1047
03/26/2025 15:40:00,8.2004,7.3736,7.2098,16.4413,0.0301,7.6374,0.0084,0.0561,0.1046
03/26/2025 15:41:00,6.6667,6.6376,6.4844,16.3060,0.0353,7.7308,0.0052,0.0481,0.1048
03/26/2025 15:42:00,6.1243,5.5302,4.9322,14.2228,0.0313,7.5823,0.0038,0.0491,0.1067
03/26/2025 15:43:00,6.7728,4.9031,4.8511,11.1970,0.0255,7.4445,0.0066,0.0525,0.1035
03/26/2025 15:44:00,9.0646,7.9010,7.8788,11.3343,0.0410,7.3415,0.0071,0.0545,0.1070
03/26/2025 15:45:00,8.9595,8.0911,8.0917,10.8002,0.0424,7.3027,0.0068,0.0532,0.1074
03/26/2025 15:46:00,10.7060,10.5758,10.5690,18.3788,0.0484,7.2265,0.0071,0.0590,0.1094
03/26/2025 15:47:00,11.1569,11.3121,11.3324,20.2565,0.0512,7.1908,0.0073,0.0601,0.1102
03/26/2025 15:48:00,9.5054,8.8644,8.7857,17.5090,0.0442,7.2048,0.0066,0.0566,0.1092
03/26/2025 15:49:00,8.4348,7.5562,7.2673,17.7117,0.0402,7.1983,0.0064,0.0559,0.1096
03/26/2025 15:50:00,8.6677,8.0406,7.1938,18.4919,0.0400,7.1685,0.0060,0.0545,0.1099
03/26/2025 15:51:00,7.8168,7.5199,6.5501,16.5850,0.0385,7.1773,0.0030,0.0498,0.1099
03/26/2025 15:52:00,8.6816,9.1605,8.1877,20.9669,0.0436,7.1052,0.0039,0.0499,0.1110
03/26/2025 15:53:00,9.8113,10.4234,9.5072,25.0406,0.0467,7.0814,0.0049,0.0545,0.1116
03/26/2025 15:54:00,10.4916,9.6069,9.3282,24.5544,0.0429,5.5592,0.0070,0.0623,0.1102
03/26/2025 15:55:00,8.0690,7.6570,6.9362,24.1883,0.0196,0.9389,0.0007,0.0537,0.1053
03/26/2025 15:56:00,6.0373,5.0166,3.9460,18.3000,0.0096,0.3938,0.0001,0.0493,0.1009
03/26/2025 15:57:00,4.1179,2.9935,2.6343,14.0960,0.0021,0.3974,0.0000,0.0465,0.0996
03/26/2025 15:58:00,3.0522,3.7643,3.5791,10.1648,0.0017,0.3988,0.0000,0.0431,0.0992
03/26/2025 15:59:00,3.2446,3.7489,3.6531,8.0394,0.0000,0.3988,0.0000,0.0440,0.0979
03/26/2025 16:00:00,4.6646,3.1046,2.7382,12.2326,0.0018,0.3959,0.0000,0.0472,0.0983
03/26/2025 16:01:00,5.9420,3.5571,3.1911,18.3424,0.0052,0.3946,0.0002,0.3819,0.0992
03/26/2025 16:02:00,8.3284,6.5881,6.5425,20.5820,0.0157,0.3938,0.0006,9.0983,0.1006
03/26/2025 16:03:00,7.8798,6.4242,6.2477,17.6290,0.0144,0.3926,0.0004,9.8791,0.0986
03/26/2025 16:04:00,9.6447,8.7393,8.7870,21.2730,0.0220,0.3887,0.0009,9.7564,0.1045
03/26/2025 16:05:00,10.5595,10.2148,10.2123,23.5260,0.0275,0.3858,0.0003,9.6513,0.1062
03/26/2025 16:06:00,9.4764,8.8025,8.6375,19.5862,0.0236,0.3856,0.0000,9.6683,0.1049
03/26/2025 16:07:00,11.1662,11.1081,11.3026,21.6286,0.0416,5.2348,0.0051,9.5159,0.1069
03/26/2025 16:08:00,11.9925,12.3321,12.3624,23.3277,0.0534,7.4312,0.0083,9.4615,0.1098
03/26/2025 16:09:00,11.3693,12.1056,11.5855,21.4181,0.0516,7.4168,0.0075,9.4683,0.1107
03/26/2025 16:10:00,11.6723,12.7885,12.2651,22.8082,0.0543,7.3424,0.0076,9.4267,0.1117
03/26/2025 16:11:00,10.0339,10.6836,10.4872,16.5843,0.0496,7.3178,0.0064,9.5077,0.1100
03/26/2025 16:12:00,9.8769,10.5648,9.8683,16.2604,0.0487,7.2809,0.0059,9.4930,0.1105
03/26/2025 16:13:00,10.5488,12.5733,10.5910,21.9512,0.0485,7.2488,0.0049,9.4250,0.1124
03/26/2025 16:14:00,9.5977,11.5004,9.2935,17.2135,0.0468,7.2379,0.0021,9.4468,0.1112
03/26/2025 16:15:00,9.7803,11.9875,9.6258,19.0327,0.0478,7.1892,0.0029,9.3909,0.1119
03/26/2025 16:16:00,11.0292,14.0149,11.6773,25.1633,0.0532,7.1389,0.0039,9.3047,0.1137
03/26/2025 16:17:00,10.5892,12.9482,10.6643,22.5881,0.0470,7.1582,0.0045,9.3556,0.1121
03/26/2025 16:18:00,11.0901,13.9791,12.0872,21.0434,0.0568,7.1056,0.0032,9.2751,0.1125
03/26/2025 16:19:00,10.8766,13.6490,11.7010,16.3097,0.0571,7.0974,0.0032,9.2793,0.1119
03/26/2025 16:20:00,10.4197,13.3356,11.1075,16.3371,0.0578,7.0859,0.0013,9.2893,0.1124
03/26/2025 16:21:00,10.2646,13.0546,10.6586,16.5181,0.0551,7.0706,0.0021,9.3188,0.1122
03/26/2025 16:22:00,9.6956,11.9144,9.6869,16.2783,0.0482,7.0767,0.0025,8.9815,0.1106
03/26/2025 16:23:00,7.9179,10.0749,8.0120,15.4440,0.0433,7.0950,0.0006,3.6513,0.1086
03/26/2025 16:24:00,7.1378,9.6660,7.5596,15.3894,0.0412,7.0744,0.0002,2.4619,0.1078
03/26/2025 16:25:00,6.8838,9.4549,7.3688,12.5877,0.0457,7.0633,0.0001,2.4542,0.1080
03/26/2025 16:26:00,5.8195,8.1395,6.0714,8.0977,0.0449,7.0677,0.0000,2.4648,0.1075
03/26/2025 16:27:00,4.8596,6.6508,4.6322,8.1680,0.0344,7.0885,0.0002,2.4816,0.1029
03/26/2025 16:28:00,5.0996,6.9537,4.9553,8.1056,0.0368,7.0643,0.0001,2.4707,0.1038
03/26/2025 16:29:00,6.0602,8.2371,6.2875,9.5835,0.0441,7.0244,0.0000,2.4407,0.1069
03/26/2025 16:30:00,6.9146,9.3814,7.4455,11.4243,0.0485,6.9869,0.0006,2.4306,0.1079
03/26/2025 16:31:00,7.3473,9.9694,8.0833,13.7910,0.0485,6.9704,0.0000,2.4193,0.1083
03/26/2025 16:32:00,7.5352,9.9516,8.1741,11.0537,0.0471,6.9742,0.0001,2.4201,0.1072
03/26/2025 16:33:00,7.2217,9.6302,7.6887,10.0961,0.0485,6.9721,0.0000,2.4273,0.1076
03/26/2025 16:34:00,8.3102,11.3494,9.6957,14.3825,0.0533,6.9242,0.0000,2.4028,0.1084
03/26/2025 16:35:00,8.7523,11.9876,10.1225,15.7027,0.0561,6.9096,0.0001,2.3959,0.1096
03/26/2025 16:36:00,8.6672,11.9255,10.0372,15.3315,0.0560,6.9006,0.0001,2.3934,0.1095
03/26/2025 16:37:00,8.6159,11.9312,9.9824,15.3277,0.0557,6.8925,0.0002,2.3987,0.1096
03/26/2025 16:38:00,8.2452,11.4886,9.1330,16.1608,0.0504,6.9037,0.0002,2.4083,0.1100
03/26/2025 16:39:00,7.2363,10.2855,7.8734,16.7182,0.0404,6.9159,0.0000,2.4159,0.1089
03/26/2025 16:40:00,5.6414,8.0689,5.4488,9.5433,0.0368,6.9449,0.0001,2.4377,0.1076
03/26/2025 16:41:00,5.8994,8.1475,5.7561,7.7902,0.0376,6.9549,0.0000,2.4442,0.1075
03/26/2025 16:42:00,7.7239,10.5611,8.6099,9.3696,0.0459,6.9083,0.0001,2.4075,0.1076
03/26/2025 16:43:00,7.1949,9.7400,7.8595,9.3971,0.0399,6.9211,0.0000,2.4040,0.1060
03/26/2025 16:44:00,8.7648,12.0393,10.0671,14.4377,0.0490,6.8713,0.0003,2.3786,0.1082
03/26/2025 16:45:00,9.6494,13.6020,11.4389,19.8043,0.0515,6.8344,0.0000,2.3623,0.1096
03/26/2025 16:46:00,9.9533,12.8481,10.7756,17.4854,0.0483,6.8339,0.0015,2.3691,0.1091
03/26/2025 16:47:00,9.8108,12.2353,10.2845,16.6103,0.0453,6.8424,0.0011,2.3832,0.1087
03/26/2025 16:48:00,9.3782,11.6837,9.7426,16.6386,0.0403,6.8729,0.0020,2.3944,0.1084
03/26/2025 16:49:00,9.6798,12.2827,10.4423,16.6079,0.0452,6.8557,0.0012,2.3887,0.1092
03/26/2025 16:50:00,10.2170,12.9423,11.1725,16.4169,0.0477,6.8466,0.0017,2.3823,0.1092
03/26/2025 16:51:00,10.2743,12.9837,11.0893,16.1202,0.0466,6.8355,0.0014,2.3758,0.1081
03/26/2025 16:52:00,10.1354,12.5563,10.8624,15.3445,0.0444,6.8215,0.0024,2.3763,0.1066
03/26/2025 16:53:00,9.5528,11.7362,10.0663,15.4036,0.0405,6.8430,0.0022,2.3823,0.1059
03/26/2025 16:54:00,8.7439,10.7286,9.3397,11.8704,0.0420,6.8567,0.0024,2.3921,0.1053
03/26/2025 16:55:00,9.0019,11.1854,9.1860,11.6513,0.0448,6.8467,0.0004,2.3897,0.1065
03/26/2025 16:56:00,9.5289,11.9387,9.9942,13.7256,0.0484,6.8494,0.0013,2.3841,0.1074
03/26/2025 16:57:00,9.5441,11.9128,10.0828,13.8534,0.0481,6.8425,0.0019,2.3899,0.1076
03/26/2025 16:58:00,9.3590,11.6007,10.1591,13.7958,0.0469,6.8306,0.0018,2.3830,0.1069
03/26/2025 16:59:00,12.1484,14.7211,14.4330,19.6123,0.0586,6.7647,0.0067,8.2459,0.1083
03/26/2025 17:00:00,12.5096,16.2723,15.7768,23.5825,0.0616,6.7654,0.0068,9.1544,0.1087
03/26/2025 17:01:00,10.8815,13.9411,13.5174,16.9721,0.0524,6.8068,0.0059,9.2072,0.1063
03/26/2025 17:02:00,10.6160,13.5058,13.2875,15.3341,0.0514,6.7974,0.0052,9.1765,0.1055
03/26/2025 17:03:00,10.7174,13.5693,13.2839,15.2494,0.0515,6.7922,0.0054,9.1469,0.1053
03/26/2025 17:04:00,10.7712,14.8423,13.1760,15.2388,0.0532,6.7875,0.0030,9.0998,0.1063
03/26/2025 17:05:00,9.9985,13.9026,12.1484,11.9630,0.0514,6.8002,0.0016,9.1361,0.1064
03/26/2025 17:06:00,9.6016,13.3290,11.4809,10.5288,0.0502,6.8104,0.0008,9.1589,0.1068
03/26/2025 17:07:00,9.7288,13.8773,11.5468,11.2810,0.0511,6.7948,0.0006,9.1234,0.1078
03/26/2025 17:08:00,9.6731,13.9692,11.6046,11.3467,0.0516,6.7915,0.0004,9.0925,0.1077
03/26/2025 17:09:00,8.5764,12.5599,10.2929,7.0678,0.0494,6.8118,0.0002,8.9993,0.1066
03/26/2025 17:10:00,7.0305,10.4256,8.2532,4.0426,0.0446,6.8154,0.0000,5.6377,0.1053
03/26/2025 17:11:00,5.7725,8.6685,6.4214,4.0563,0.0394,6.8231,0.0000,2.3960,0.1049
03/26/2025 17:12:00,3.9243,5.6482,3.6715,4.5194,0.0322,6.8702,0.0001,2.4281,0.1035
03/26/2025 17:13:00,5.6835,7.3379,5.9721,13.1170,0.0383,6.8078,0.0003,2.4063,0.1062
03/26/2025 17:14:00,5.8223,7.5670,6.1703,14.0374,0.0375,6.8041,0.0008,2.4023,0.1064
03/26/2025 17:15:00,5.2016,6.7664,5.8022,12.0055,0.0337,6.8089,0.0002,2.4049,0.1030
03/26/2025 17:16:00,5.5071,7.0838,5.7803,12.5975,0.0332,6.7874,0.0009,2.3978,0.1045
03/26/2025 17:17:00,6.4945,8.7302,7.0888,16.8215,0.0370,6.7687,0.0003,2.3863,0.1059
03/26/2025 17:18:00,7.4471,11.0701,8.2411,20.1397,0.0413,6.7386,0.0001,2.3692,0.1083
03/26/2025 17:19:00,9.0847,13.2932,10.5445,21.5126,0.0471,6.6870,0.0006,2.3443,0.1089
03/26/2025 17:20:00,10.1372,14.6020,12.4598,20.5589,0.0512,6.6752,0.0007,2.3264,0.1073
03/26/2025 17:21:00,10.1797,14.7359,12.6288,20.4848,0.0522,6.6711,0.0011,2.3213,0.1073
03/26/2025 17:22:00,9.7518,14.2553,12.2725,18.6196,0.0514,6.6728,0.0007,2.3260,0.1070
03/26/2025 17:23:00,6.3658,9.6931,8.0263,9.5657,0.0431,6.7369,0.0000,2.3616,0.1032
03/26/2025 17:24:00,4.7018,7.4133,5.1017,8.1521,0.0363,6.7549,0.0000,2.3925,0.1052
03/26/2025 17:25:00,4.7901,6.3424,5.1875,8.1846,0.0354,6.7471,0.0003,2.3971,0.1025
03/26/2025 17:26:00,5.7694,6.0103,5.2017,8.1214,0.0366,6.7415,0.0016,2.3971,0.1039
03/26/2025 17:27:00,5.9637,6.2257,5.4322,9.2052,0.0365,6.7359,0.0023,2.3936,0.1041
03/26/2025 17:28:00,8.2047,9.6347,8.7405,19.1222,0.0462,6.6865,0.0050,2.3629,0.1074
03/26/2025 17:29:00,7.7782,8.9723,8.1330,17.2193,0.0426,6.6762,0.0035,2.3595,0.1059
03/26/2025 17:30:00,7.5268,9.0172,7.4548,15.6919,0.0395,6.6835,0.0030,2.3620,0.1049
03/26/2025 17:31:00,7.4201,9.7288,7.2617,15.3761,0.0402,6.6856,0.0008,2.3573,0.1063
03/26/2025 17:32:00,7.3845,9.7653,7.4234,15.3020,0.0410,6.6747,0.0007,2.3569,0.1063
03/26/2025 17:33:00,7.3909,9.7608,7.4397,15.2785,0.0406,6.6775,0.0010,2.3557,0.1065
03/26/2025 17:34:00,7.6570,10.3260,7.7658,16.4661,0.0425,6.7400,0.0009,2.3967,0.1096
03/26/2025 17:35:00,7.7172,10.7857,7.8891,17.4212,0.0429,6.7951,0.0005,2.4314,0.1121
03/26/2025 17:36:00,7.7849,10.9458,7.8157,17.4360,0.0423,6.7825,0.0006,2.4252,0.1122
03/26/2025 17:37:00,9.8900,12.3320,11.1671,17.0745,0.0481,6.7347,0.0027,2.3940,0.1097
03/26/2025 17:38:00,9.0409,11.1274,10.1669,12.3028,0.0482,6.7657,0.0016,2.4043,0.1089
03/26/2025 17:39:00,9.0287,11.9954,11.0423,14.8782,0.0513,6.7560,0.0006,2.3934,0.1091
03/26/2025 17:40:00,7.6679,10.4312,9.6486,10.5898,0.0479,6.7767,0.0005,2.4091,0.1082
03/26/2025 17:41:00,5.7731,7.7364,6.6619,9.8374,0.0397,6.8283,0.0005,2.4441,0.1084
03/26/2025 17:42:00,6.5501,9.8030,7.4374,15.9580,0.0432,6.7964,0.0002,2.4355,0.1110
03/26/2025 17:43:00,7.3673,11.9896,9.2102,20.7660,0.0483,6.7653,0.0001,2.4143,0.1133
03/26/2025 17:44:00,5.8926,9.6581,6.6224,14.0366,0.0397,6.8021,0.0000,2.4369,0.1111
03/26/2025 17:45:00,5.5057,9.0029,6.0470,11.9910,0.0380,6.8070,0.0000,2.4383,0.1103
03/26/2025 17:46:00,6.1994,9.8130,6.9102,11.8378,0.0395,6.7912,0.0000,4.9764,0.1103
03/26/2025 17:47:00,7.2372,11.0155,8.5880,10.9745,0.0449,6.7596,0.0001,9.3574,0.1094
03/26/2025 17:48:00,7.2913,10.0307,8.7102,10.9480,0.0429,6.7801,0.0020,9.4653,0.1079
03/26/2025 17:49:00,8.3185,11.3241,9.9733,15.6825,0.0446,6.7654,0.0040,9.3801,0.1087
03/26/2025 17:50:00,8.3456,11.6046,10.1444,16.3239,0.0454,6.7555,0.0042,9.3517,0.1090
03/26/2025 17:51:00,8.3021,11.6897,10.6965,16.4158,0.0464,6.7628,0.0043,9.3397,0.1090
03/26/2025 17:52:00,7.8696,10.8474,9.6929,12.0972,0.0451,6.7639,0.0030,9.3523,0.1086
03/26/2025 17:53:00,7.1009,10.1058,8.6999,8.3989,0.0439,6.7819,0.0014,9.3623,0.1076
03/26/2025 17:54:00,7.1918,10.9595,8.7259,8.3551,0.0465,6.7779,0.0001,9.3528,0.1096
03/26/2025 17:55:00,7.3590,11.2471,8.8384,8.8558,0.0468,6.7718,0.0002,9.3013,0.1097
03/26/2025 17:56:00,9.1310,14.1835,11.3596,19.5132,0.0538,6.7146,0.0011,7.2650,0.1121
03/26/2025 17:57:00,7.7990,11.9351,9.0792,18.0970,0.0470,6.7366,0.0003,2.4211,0.1112
03/26/2025 17:58:00,9.1924,13.6869,11.2876,16.4417,0.0495,6.6993,0.0005,2.3968,0.1098
03/26/2025 17:59:00,9.7454,13.5319,12.6125,16.1279,0.0508,6.6914,0.0024,2.3877,0.1077
03/26/2025 18:00:00,10.7514,14.8811,13.6669,20.6182,0.0531,6.6795,0.0036,2.3784,0.1088
03/26/2025 18:01:00,10.7565,15.1828,13.8066,22.0502,0.0542,6.6715,0.0042,2.3731,0.1095
03/26/2025 18:02:00,9.0929,13.1207,11.2023,23.2488,0.0472,6.7147,0.0012,2.4034,0.1114
03/26/2025 18:03:00,8.5435,12.2414,10.0811,23.1682,0.0451,6.7031,0.0020,2.4094,0.1113
03/26/2025 18:04:00,8.4395,12.6192,10.0773,23.2357,0.0445,6.6894,0.0013,2.3990,0.1109
03/26/2025 18:05:00,8.3083,13.4420,9.9108,22.5488,0.0458,6.6845,0.0001,2.3931,0.1124
03/26/2025 18:06:00,5.5287,9.2900,6.1629,9.8044,0.0402,6.7586,0.0000,2.4386,0.1105
03/26/2025 18:07:00,5.5616,9.2999,6.1262,9.8529,0.0400,6.7480,0.0000,2.4322,0.1101
03/26/2025 18:08:00,4.6774,7.5555,4.7477,4.7339,0.0378,6.7560,0.0000,2.4399,0.1090
03/26/2025 18:09:00,5.2505,7.3799,4.9808,4.1490,0.0398,6.7452,0.0000,2.4398,0.1090
03/26/2025 18:10:00,6.4034,7.8807,6.3209,9.2108,0.0423,6.7188,0.0006,2.4291,0.1091
03/26/2025 18:11:00,7.5995,9.6700,8.2412,15.2818,0.0468,6.6830,0.0018,2.4050,0.1105
03/26/2025 18:12:00,7.0134,8.7363,7.4523,12.7027,0.0417,6.6914,0.0008,2.4145,0.1091
03/26/2025 18:13:00,6.6054,8.0514,6.6645,12.0436,0.0392,6.6975,0.0012,2.4226,0.1089
03/26/2025 18:14:00,6.4975,7.7614,6.8407,11.7906,0.0396,6.6950,0.0015,2.4210,0.1081
03/26/2025 18:15:00,6.5422,7.3597,6.5133,10.8604,0.0386,6.6999,0.0026,2.4239,0.1068
03/26/2025 18:16:00,6.5464,8.4741,6.4960,10.5283,0.0399,6.6997,0.0006,2.4212,0.1074
03/26/2025 18:17:00,6.5429,8.6887,6.6567,10.4967,0.0415,6.7015,0.0002,2.4225,0.1085
03/26/2025 18:18:00,6.5424,8.7522,6.3262,10.6145,0.0406,6.6940,0.0005,2.4216,0.1087
03/26/2025 18:19:00,6.4962,8.8015,6.4224,10.6414,0.0406,6.6892,0.0001,2.4183,0.1087
03/26/2025 18:20:00,5.0070,7.7718,5.3594,7.3206,0.0385,6.6998,0.0001,2.4154,0.1075
03/26/2025 18:21:00,4.9918,7.1341,5.5958,7.8759,0.0380,6.6949,0.0004,2.4178,0.1064
03/26/2025 18:22:00,8.0250,11.1861,10.4371,11.3826,0.0482,6.6386,0.0007,2.3817,0.1068
03/26/2025 18:23:00,8.4673,12.2201,11.3768,14.0053,0.0510,6.6338,0.0013,2.3682,0.1074
03/26/2025 18:24:00,10.5978,15.5108,14.4798,23.6891,0.0601,6.5922,0.0040,2.3423,0.1102
03/26/2025 18:25:00,10.2563,14.7523,13.9471,23.6095,0.0568,6.5878,0.0035,2.3474,0.1098
03/26/2025 18:26:00,7.8836,11.3366,9.8402,22.1087,0.0447,6.6234,0.0026,2.3802,0.1092
03/26/2025 18:27:00,7.8525,11.9959,9.6618,21.7911,0.0438,6.6171,0.0013,2.3813,0.1092
03/26/2025 18:28:00,6.8368,11.1146,8.7276,17.2966,0.0433,6.6419,0.0003,2.3905,0.1092
03/26/2025 18:29:00,6.5855,10.9974,7.9154,16.9117,0.0413,6.6315,0.0001,2.3848,0.1100
03/26/2025 18:30:00,6.6063,11.1844,8.3236,17.3531,0.0430,6.6282,0.0001,2.3850,0.1104
03/26/2025 18:31:00,6.8182,11.1009,8.0036,17.2425,0.0427,6.6420,0.0000,2.3965,0.1111
03/26/2025 18:32:00,7.5555,11.4107,9.0694,17.1166,0.0444,6.6360,0.0011,5.3156,0.1106
03/26/2025 18:33:00,8.4693,11.9040,10.5197,16.8564,0.0481,6.6194,0.0017,9.1804,0.1094
03/26/2025 18:34:00,6.7562,9.8256,8.5060,10.2419,0.0450,6.6659,0.0008,9.3304,0.1084
03/26/2025 18:35:00,6.5493,9.7372,8.2843,9.6350,0.0446,6.6788,0.0013,9.3400,0.1089
03/26/2025 18:36:00,6.6158,9.7760,8.2427,9.7477,0.0446,6.6884,0.0008,9.3323,0.1091
03/26/2025 18:37:00,6.5703,9.7146,8.2672,9.6335,0.0448,6.6718,0.0007,9.2854,0.1089
03/26/2025 18:38:00,7.5615,11.3057,9.4109,13.5088,0.0481,6.6567,0.0012,9.2279,0.1097
03/26/2025 18:39:00,9.0401,14.8041,11.6452,20.7620,0.0562,6.6123,0.0006,9.0869,0.1133
03/26/2025 18:40:00,8.5251,13.8966,10.7092,18.1703,0.0519,6.6140,0.0001,9.0694,0.1118
03/26/2025 18:41:00,8.1513,13.4268,10.3775,17.0954,0.0487,6.6133,0.0005,8.8659,0.1109
03/26/2025 18:42:00,6.8757,11.3454,8.5637,15.5577,0.0434,6.6247,0.0001,4.5579,0.1095
03/26/2025 18:43:00,5.4385,8.5540,6.4810,10.5846,0.0387,6.6630,0.0000,2.4156,0.1073
03/26/2025 18:44:00,5.6006,8.0615,6.9239,12.1660,0.0373,6.6458,0.0005,2.4080,0.1061
03/26/2025 18:45:00,6.3182,9.4912,8.0382,16.2031,0.0396,6.6213,0.0009,2.3937,0.1076
03/26/2025 18:46:00,6.5156,9.6579,8.1850,16.6920,0.0404,6.6076,0.0014,2.3923,0.1079
03/26/2025 18:47:00,6.5610,9.7067,8.0803,16.7811,0.0403,6.6082,0.0012,2.3871,0.1075
03/26/2025 18:48:00,7.6402,11.2360,10.0543,13.6501,0.0454,6.5802,0.0014,2.3722,0.1069
03/26/2025 18:49:00,7.2306,10.6118,10.1597,8.6321,0.0482,6.5944,0.0008,2.3683,0.1051
03/26/2025 18:50:00,6.7893,10.6776,9.0801,5.9975,0.0461,6.6100,0.0002,2.3728,0.1054
03/26/2025 18:51:00,6.1095,9.9133,8.0843,3.1912,0.0447,6.6266,0.0001,2.3846,0.1056
03/26/2025 18:52:00,7.0631,11.6624,9.1427,15.8427,0.0476,6.6037,0.0001,2.3768,0.1094
03/26/2025 18:53:00,7.9319,11.6995,9.1263,18.8094,0.0494,6.5767,0.0014,2.3810,0.1110
03/26/2025 18:54:00,7.5769,10.9504,8.4186,16.7371,0.0441,6.5874,0.0010,2.3877,0.1098
